ParticipantID;TypeOfQuestion;TypeOfStimuli;WordOrder;ResponseAcceptabilityJudgement;RT
054635a48143f6d4dd711cbb00b9f6fd;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1272
054635a48143f6d4dd711cbb00b9f6fd;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1663
054635a48143f6d4dd711cbb00b9f6fd;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1618
054635a48143f6d4dd711cbb00b9f6fd;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1420
054635a48143f6d4dd711cbb00b9f6fd;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1505
054635a48143f6d4dd711cbb00b9f6fd;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;3531
054635a48143f6d4dd711cbb00b9f6fd;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1705
054635a48143f6d4dd711cbb00b9f6fd;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2248
054635a48143f6d4dd711cbb00b9f6fd;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1306
054635a48143f6d4dd711cbb00b9f6fd;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;6466
054635a48143f6d4dd711cbb00b9f6fd;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1432
054635a48143f6d4dd711cbb00b9f6fd;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1391
054635a48143f6d4dd711cbb00b9f6fd;AcceptabilityJudgement;FillerUnacceptable;NA;Correct;1119
054635a48143f6d4dd711cbb00b9f6fd;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1906
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;2099
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;2943
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;1274
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;1631
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;2661
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;4098
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;Shape-Color;Congruent;Correct;1834
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;2802
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;Shape-Color;Congruent;Correct;2491
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;3181
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;Shape-Color;Congruent;Correct;2341
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;2429
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;3345
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;1949
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;4460
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;1736
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Neither;3145
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;1916
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerAcceptable;NA;Correct;2023
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerAcceptable;NA;Correct;1179
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerAcceptable;NA;Correct;2499
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerAcceptable;NA;Correct;2106
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerAcceptable;NA;Correct;2964
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerAcceptable;NA;Correct;2016
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerAcceptable;NA;Correct;4932
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerAcceptable;NA;Correct;2021
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerAcceptable;NA;Correct;2223
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2260
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2292
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;4668
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2780
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1753
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2072
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1363
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1471
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;3042
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1881
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;3323
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2091
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2077
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1808
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;4609
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2582
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2191
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2127
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1590
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2142
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2065
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1620
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2516
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2054
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2196
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;3430
066f8885734d3b91f905df8c23195a27;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2086
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;5830
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;2241
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;1448
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;1823
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;2377
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;6610
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;Shape-Color;Congruent;Correct;2469
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;2125
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;Shape-Color;Congruent;Correct;1839
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;6792
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;Shape-Color;Congruent;Correct;3140
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;3632
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;2648
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;1676
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;2127
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Wrong;2276
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;1337
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;1231
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerAcceptable;NA;Correct;2602
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerAcceptable;NA;Correct;1706
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerAcceptable;NA;Correct;3550
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerAcceptable;NA;Correct;2829
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerAcceptable;NA;Correct;2637
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerAcceptable;NA;Correct;2319
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerAcceptable;NA;Correct;1519
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerAcceptable;NA;Correct;1754
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerAcceptable;NA;Correct;1341
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1333
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1930
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2672
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2351
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1712
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2415
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1235
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2035
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;3303
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1405
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;3522
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1160
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2188
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1206
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;3827
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2694
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1909
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2829
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2137
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;3155
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2594
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Correct;3064
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1345
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2508
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1810
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2792
086805c265966ff2a53482f3b6c1328c;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2487
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;1280
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;3210
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;1197
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;993
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;1370
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;2131
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;Shape-Color;Congruent;Correct;1227
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;1238
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;Shape-Color;Congruent;Correct;1600
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;1653
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;Shape-Color;Congruent;Correct;1288
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;1520
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;1800
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;1358
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;2540
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;1492
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;1756
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;1856
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerAcceptable;NA;Correct;1027
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerAcceptable;NA;Correct;1110
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerAcceptable;NA;Correct;1690
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerAcceptable;NA;Correct;1950
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerAcceptable;NA;Correct;2768
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerAcceptable;NA;Correct;1920
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerAcceptable;NA;Correct;1820
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerAcceptable;NA;Correct;1258
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerAcceptable;NA;Correct;1120
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1030
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1236
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1770
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1800
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1340
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1480
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1210
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;977
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2358
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;906
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1110
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1410
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1478
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1597
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2030
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2300
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1850
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1189
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1230
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;3781
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2210
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1096
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1040
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1596
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1360
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1261
0912f84f2fb81492f8e7a4c5c02d33a9;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;890
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;3773
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;Size-Nationality;Incongruent;Correct;2380
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;1696
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;Size-Nationality;Incongruent;Neither;3036
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;Size-Nationality;Congruent;Correct;6617
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;Size-Nationality;Incongruent;Neither;2852
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;Shape-Color;Congruent;Correct;1975
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;2772
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;Shape-Color;Congruent;Correct;1283
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;2174
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;Shape-Color;Congruent;Correct;1388
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;Shape-Color;Incongruent;Correct;3091
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;1204
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;1786
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;1784
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Correct;2003
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;SubjectiveComment-Material;Congruent;Correct;2817
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;SubjectiveComment-Material;Incongruent;Neither;4975
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerAcceptable;NA;Correct;2687
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerAcceptable;NA;Correct;3568
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerAcceptable;NA;Neither;3548
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerAcceptable;NA;Correct;2761
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerAcceptable;NA;Correct;1625
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerAcceptable;NA;Correct;2610
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerAcceptable;NA;Correct;3168
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerAcceptable;NA;Correct;2933
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerAcceptable;NA;Correct;4458
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1657
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2330
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2232
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2137
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1453
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2319
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2453
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1862
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1868
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;4006
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1971
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2076
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;3441
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2858
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1519
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2657
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1520
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2229
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;1784
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;3097
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;5023
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2005
09b1c9e98227331746533f60cc9b2c2d;AcceptabilityJudgement;FillerUnacceptable;NA;Wrong;2184
